date,title,description,channel,num_tags,duration,viewcount,likecount,dislikecount,commentcount,topics,title_length,description_length,total_likes,adjusted_likes,seconds
2018-03-16 02:00:11,Skills for Life: Assumption Pathway School,"She may not have passed the PSLE, but Elaine has found a dream worth pursuing, and a hope that keeps her going.

Through the opportunities provided at Assumption Pathway School, and the encouragement from her teachers, Elaine grew in her confidence and picked up skills that would be useful in the workforce. She has since graduated from Assumption Pathway School and completed her education in Nitec in Hair Fashion and Design at the Institute of Technical Education (ITE).

Assumption Pathway School provides vocational training to students who do not pass the PSLE, so they can kickstart their career or even further their education. 

To find out more about Assumption Pathway School, visit their school website (www.aps.edu.sg) or check out these articles: http://bit.ly/2tVwbJ2

Alternatively, find out more about NorthLight School, which also provides vocational training: https://youtu.be/DBvQeSDuCLk

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:02:15.000000000,37248,66.0,16.0,2.0,Society,6,143.0,82.0,53.1219512195122,135.0
2018-02-21 01:22:16,National School Games 2018 -  Opening Ceremony,"This video features highlights of the National School Games (NSG) 2018 Opening Ceremony. The NSG, which runs from 6 January 2018 to 31 August 2018, is the largest and most extensive annual youth sports event in Singapore. The NSG provides students with the opportunities to compete, interact and develop character and values through real-world and authentic experiences. Students learn life lessons, cultivate positive attitudes, and develop important values such as team work and sportsmanship through the training programmes and the competition experiences.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,6,0 days 00:01:29.000000000,2137,9.0,0.0,0.0,Society;Television_program,8,93.0,9.0,9.0,89.0
2018-02-20 07:46:30,National School Games 2018 - Oath Taking Ceremony,"This video features the Oath-Taking Ceremony for the National School Games (NSG) 2018 Opening Ceremony, which marked the start of the annual inter-school games. This includes the Athletes’ Oath, Coaches’ Oath and Officials’ Oath being recited by outstanding student athletes represented by each NSG sport.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,8,0 days 00:03:27.000000000,3234,19.0,2.0,4.0,Society;Television_program,8,56.0,21.0,17.19047619047619,207.0
2018-02-20 01:22:31,National School Games 2018 - Minister's Speech,"This video features the opening address for the National School Games (NSG) 2018 Opening Ceremony delivered by Mr Ng Chee Meng, Minister for Education (Schools), which marked the start of the annual inter-school games.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,7,0 days 00:13:14.000000000,500,2.0,3.0,0.0,Politics;Society,7,45.0,5.0,0.8,794.0
2018-02-09 11:04:44,Magic,"For a struggling student, the right teacher can cast a spell. Uncover the magic of a teacher in this story inspired by Mr Edwin Wan, a primary school teacher whose magic tricks spark his students’ love of reading.
 
Think you’ve got that something to enchant young lives? Join us!
https://www.moe.gov.sg/teach

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,12,0 days 00:03:31.000000000,7665230,30941.0,3533.0,,Music,1,60.0,34474.0,27770.072547427044,211.0
2018-01-31 10:40:26,Girl Guides Singapore,"Lawyer, Melanie Ho and medical officer, Dr Angeline Tey strongly felt that being in the Girl Guides have helped them build their characters.

“We cannot change society just by ourselves. But if every girl is able to do that and influence their family, then as a whole, the society might be able to change,” shared Dr Angeline Tey, whose life was impacted by her time in the Girl Guides.

Girl Guides Singapore aims to strengthen the voice of girls and young women so that they may influence the issues they care about and build a better world.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:02:17.000000000,2641,16.0,4.0,0.0,Society,3,106.0,20.0,12.8,137.0
2018-02-01 01:20:57,National Cadet Corps,"Resilience, perseverance and a spirit of adventure – these were values that Naval Officer Ng Hui Ping and Air Force Engineer Jim Tan learnt through their experience with the National Cadet Corps. Today, they continue to serve and give back to society.

The NCC aims to nurture inspiring leaders and committed citizens through fun, adventurous and military-related activities.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:02:10.000000000,4437,56.0,27.0,2.0,Military;Society,3,68.0,83.0,37.78313253012048,130.0
2018-01-31 01:09:00,The Girls’ Brigade Singapore,"Through a structured programme, The Girls’ Brigade provided tremendous opportunities for Gloria Yeo and Hee Piang Chin to come out of their shell and be leaders in their own right.

The Girls’ Brigade Singapore aims to develop each girl and officer to her fullest potential by equipping, empowering and enabling: Every Girl Becoming a Leader, Every Officer a Service Leader.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:54.000000000,2848,31.0,3.0,0.0,Society,4,70.0,34.0,28.264705882352942,114.0
2018-01-30 02:44:37,The Singapore Scout Association,"Veteran Scouts, Hoo Chuan Yang and Foo Jiong Kew, share fondly of the days when Scouts were known as the “Wolf Club Pack”, and the impact of the values that they continue to hold dear.

The mission of Scouting is to contribute to the education of young people, through a value system based on the Scout Promise and Law, to help build a better world where people are self-fulfilled as individuals and play a constructive role in society. 

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:02:33.000000000,2870,23.0,1.0,0.0,Society,4,89.0,24.0,22.041666666666668,153.0
2018-01-29 04:34:39,National Police Cadet Corps,"Being part of a uniform group is not just a Co-Curricular Activity (CCA). The experience impacts you for life. Kelvin Lim and Jacquelyn Wan share their experience with the National Police Cadet Corps (NPCC) and why they have chosen to continue serving the community years down the road.

The NPCC aims to develop members to be active citizens and community leaders, by working in partnership with Singapore Police Force to fight crime and keep Singapore safe.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:02:17.000000000,8264,93.0,6.0,5.0,Society,4,86.0,99.0,87.36363636363637,137.0
2018-01-29 02:42:09,Red Cross Youth,"Beyond learning first aid, life-saving and even evacuation skills, being in the Red Cross Youth brought a sense of satisfaction to Daphne Goh and Mohammed Zaidi because of the impact they could make on the community. 

Red Cross Youth aims to equip members with the skills to relieve human suffering, protect lives with dignity and respond to emergencies.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:34.000000000,1871,18.0,1.0,0.0,Society,3,69.0,19.0,17.052631578947366,94.0
2018-01-19 05:35:40,St John Brigade,"Years down the road, students who joined the St John Brigade (SJB) as a CCA in school fondly recall precious memories and life lessons learnt. They continue to pay it forward to the next generation.

St John Brigade aims to equip members with skills to relieve pain and suffering, and save the lives of those in need.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:57.000000000,3222,44.0,5.0,5.0,Society,3,67.0,49.0,39.51020408163265,117.0
2018-01-25 13:43:41,Big Book Teaching Guide (CL),"教育部幼儿园里的教师通过大图书共享阅读，提升幼儿母语的语言和识字能力。录像中介绍了大图书共享阅读的教学步骤，包括通过大图书进行听说教学。幼儿讨论和大图书主题相关的内容，并联系自身的生活经验。在教师朗读故事前，幼儿先观察图意猜测故事内容。接着，教师通过提问引导幼儿理解故事内容，并从中带出所要教学的词语或句式。

大图书共享阅读的目标是：

a)      培养幼儿对母语的兴趣

b)      提升幼儿的基础语言能力

c)      让幼儿对本地文化有初步认识

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:06:01.000000000,751,4.0,0.0,1.0,Music,5,30.0,4.0,4.0,361.0
2018-01-25 13:43:50,Big Book Teaching Guide (TL),"கல்வி அமைச்சின் பாலர் பள்ளிகளில், ஆசிரியர் துணையோடு வாசித்தல் என்னும் அணுகுமுறையைப் பயன்படுத்தி ஆசிரியர்கள் பிள்ளைகளின் மொழித்திறன்களை வளர்க்கிறார்கள். இந்தக் காணொளி ஆசிரியர் துணையோடு வாசித்தல் என்னும் அணுகுமுறையைப் பயன்படுத்திப் பெரிய புத்தகங்களின்மூலம் பிள்ளைகளின் கேட்டல், பேசுதல் திறன்கள் எவ்வாறு வளர்க்கப்படுகின்றன என்பதைக் காட்டுகிறது. பெரிய புத்தகங்கள் என்பன பெரிய அளவிலான கதைப் புத்தகங்களாகும். பிள்ளைகள் இந்தப் பெரிய புத்தகத்திலுள்ள படங்களைப்பற்றிப் பேசுவர். மேலும், படத்திலுள்ள நிகழ்வுகளைத் தங்களுடைய அனுபவத்துடன் தொடர்புபடுத்துவர். ஆசிரியர் வாய்விட்டு வாசிப்பதற்கு முன் பிள்ளைகள் ஒவ்வொரு பக்கத்திலும் தாம் பார்த்ததைக்கொண்டு கதையை முன்னுரைப்பர். ஆசிரியர் கேள்விகள் கேட்டுப் பிள்ளைகளைக் கதையில் ஈடுபடுத்துவதோடு அச்சிடப்பட்ட வாக்கிய அமைப்புகளைப் பிள்ளைகள் கவனிக்கவும் உதவுவார்.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:05:29.000000000,458,0.0,0.0,0.0,Society;Television_program,5,85.0,0.0,,329.0
2018-01-25 13:43:55,Big Book Teaching Guide (ML),"Di Tadika MOE, guru-guru menggunakan SBA untuk membina kemahiran asas bahasa dan literasi kanak-kanak. Video ini menunjukkan cara SBA digunakan untuk membina kemahiran mendengar dan bertutur kanak-kanak melalui kegiatan membaca bersama dengan menggunakan Buku Besar.

 

Kanak-kanak berbincang tentang ilustrasi di dalam Buku Besar

dan membuat hubung kait dengan pengalaman mereka. Guru

mengajukan soalan-soalan untuk melibatkan kanak-kanak

dalam sesi berinteraksi dan bercerita.

 

Secara umumnya, matlamat SBA adalah untuk:

•          memberikan pengalaman yang menarik minat kanak-kanak kepada buku;

•          menunjukkan contoh membaca buku yang baik;

•          menggalakkan kanak-kanak menggunakan bahasa Melayu dalam suasana selesa;

•          mengukuhkan pemahaman tentang cerita yang didengar; dan

•          mengajar dan mengukuhkan kemahiran berbahasa Melayu.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:05:03.000000000,799,3.0,0.0,0.0,,5,155.0,3.0,3.0,303.0
2018-01-25 13:44:00,Engaging Children in Purposeful Play,"iTeach is an acronym for the six teaching and learning principles developed by MOE to guide early childhood educators in planning, designing and facilitating learning experiences for children.

 

This video illustrates the iTeach principle, Engaging Children in Purposeful Play, in action in the classroom. The teachers share how they plan play experiences and facilitate purposeful play. Children learn when they are engaged in play that is enjoyable and thoughtfully planned.

 

The Nurturing Early Learners (NEL) Framework is part of the NEL Curriculum, a comprehensive range of kindergarten curriculum resources developed by MOE to support early childhood educators in creating quality learning experience for children four to six years of age. For more information about the NEL Curriculum, visit the NEL Portal (nel.sg).

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:04:06.000000000,2116,11.0,1.0,1.0,,5,133.0,12.0,10.083333333333332,246.0
2018-01-16 08:08:48,MOE Kindergarten- Where Every Space is A Learning Space,"A well-designed physical environment will enhance children’s development through learning and play.  Find out how at MOE Kindergarten we strive to provide a good learning environment to support the learning of children, where every space is a learning space.
 
For more details, visit http://www.moe.gov.sg/moekindergarten.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:01.000000000,38895,5.0,0.0,0.0,Society,9,56.0,5.0,5.0,61.0
2018-01-16 05:25:05,On to A Strong Start at MOE Kindergarten,"Find out how at MOE Kindergarten, our quality teachers partner curriculum specialists and primary schools to nurture children who are confident, demonstrate strong social skills and have a good foundation in their English and Mother Tongue languages.
 
For more details, visit http://www.moe.gov.sg/moekindergarten.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:13.000000000,147291,10.0,0.0,4.0,,8,53.0,10.0,10.0,73.0
2018-01-16 08:41:20,Parents Speak – MOE Kindergarten,"Hear what parents have to say about having their child enrolled in an MOE Kindergarten!
 
For more details, visit http://www.moe.gov.sg/moekindergarten.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:45.000000000,12452,3.0,0.0,2.0,Society,5,31.0,3.0,3.0,105.0
2018-01-12 04:24:21,The Boys’ Brigade in Singapore,"Did you know that both the Deputy Commissioner of the @Singapore Police Force and the Executive Director of @Singapore Management University used to be part of the Boy’s Brigade? They share why they hold on to those memories.

The Boys’ Brigade (BB) in Singapore desires to nurture all-rounded and world-ready members. BB offers an array of adventure activities aimed at developing character, leadership and team building skills. Through the proficiency awards scheme, members acquire skills and knowledge on personal mastery, leadership, global awareness and community spiritedness. 

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:59.000000000,4488,44.0,2.0,2.0,Society;Television_program,5,97.0,46.0,42.08695652173913,119.0
2018-01-11 10:16:08,National Civil Defence Cadet Corps,"A student and a superhero too! Adhwa applied the medical response skills he learnt during his time with the National Civil Defence Cadet Corps and responded to help 12 cardiac arrest cases via  the SCDF myResponder App.

“Who knows? One day you might just need those skills to save your loved one”, says Adhwa

The National Civil Defence Cadet Corps (NCDCC) believes in developing and empowering our youths to be active and concerned citizens with life-saving skills. The NCDCC Specialisation Model aims to provide cadets with authentic learning experiences in three key functional areas of the Singapore Civil Defence Force (SDFC)- Fire Safety, Medical Response and Urban Search and Rescue, through realistic simulations and case studies. Cadets are able to choose the specialisation track that matches their strengths and interests to truly ignite their joy in learning, building their confidence in leading and strengthening their passion in serving.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:56.000000000,3419,33.0,0.0,1.0,Society,5,158.0,33.0,33.0,116.0
2018-01-04 04:02:04,Connecting through Mother Tongue Languages,"Mother tongue languages help us to connect with our loved ones.
 
Look out for what Taufik Batisah, Olivia Ong, Shabir Alam and Ng Chee Meng have to say about their journeys with mother tongue languages! http://bit.ly/2lFn9Zi

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,6,0 days 00:01:31.000000000,396507,323.0,19.0,68.0,Society,5,47.0,342.0,305.05555555555554,91.0
2018-01-04 04:02:02,What Would You Have Done Differently?,"If you could relive your school days, what would you have done differently?
 
Minister Ng Chee Meng shares his thoughts.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:00:41.000000000,247486,81.0,13.0,8.0,,6,31.0,94.0,69.79787234042553,41.0
2018-01-04 04:02:01,Appreciating the Beauty of Language,"How did improving her Mandarin help singer Olivia Ong to broaden her musical horizons?

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:00:41.000000000,252279,43.0,2.0,4.0,Music,5,25.0,45.0,41.08888888888889,41.0
2018-01-04 04:02:00,Learning to Love the Language,"How did local music producer Shabir Alam overcome challenges to receive the Kannadasan award for his music?
 
He shares his journey in learning to love the language.

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:00:41.000000000,242325,26.0,0.0,6.0,Entertainment,5,38.0,26.0,26.0,41.0
2018-01-04 04:01:59,Using the Mother Tongue Language with Pride,"What motivated singer-songwriter Taufik Batisah to strengthen his Malay language?

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:00:41.000000000,236100,77.0,2.0,13.0,Society,7,21.0,79.0,75.0506329113924,41.0
2018-01-11 10:16:40,"Fitness Workout Routine (Nitec in Fitness Training, ITE College West)","============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:00:59.000000000,769,5.0,4.0,2.0,Lifestyle_(sociology);Physical_fitness,10,12.0,9.0,2.7777777777777777,59.0
2017-12-11 06:55:52,"2D Animation (Diploma in Digital Animation, Singapore Polytechnic)","============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:00:59.000000000,1143,18.0,3.0,0.0,Lifestyle_(sociology);Hobby,8,12.0,21.0,15.428571428571427,59.0
2017-11-29 09:00:05,Stories we sing,"Remember Di Tanjong Katong and Munnaeru Vaalibaa? These tunes probably ring familiar to many, as we sang them during our school days.

To improve the teaching and learning of music, our local educators and artists have worked in harmony to come up with 12 new songs to add to the current repertoire sung in schools. 

Details: http://bit.ly/2hrHcci

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:00:58.000000000,423,8.0,3.0,0.0,Society,3,67.0,11.0,5.818181818181818,58.0
2017-11-24 01:15:45,Learning by Doing: Crest Secondary,"Seeing happy smiles on the faces of customers who appreciate his food motivates aspiring young chef, Nur Halif B Abdullah Sani, 17, to work hard at honing his culinary skills. As a young teenager, Halif discovered his passion for cooking at Crest Secondary School.

“I’m really thankful that I got into Crest because they’ve really given me a lot of opportunities,” says Halif, who is now furthering his education at the Institute of Technical Education (ITE).

Crest is a specialised school for students in the Normal (Technical) stream. It prepares students for the N-levels and ITE Skills Certificate by offering customised programmes that cater to their learning needs.

To find out more about Crest, visit their school website (www.crestsec.edu.sg) or check out these articles:

https://www.schoolbag.sg/story/authentic-learning-experience-at-crest-secondary-school
https://www.schoolbag.sg/story/never-stop-trying
https://www.schoolbag.sg/story/dreams-come-true-in-crest-secondary-school
https://www.schoolbag.sg/story/crest-secondary-school-ace-coders

Alternatively, find out more about Spectra Secondary School, another specialised school for N(T) students: https://youtu.be/-89d2fFZEEA

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:02:36.000000000,22504,59.0,41.0,2.0,Society,5,146.0,100.0,34.809999999999995,156.0
2017-11-22 10:08:16,Learning by Doing: Spectra Secondary,"Knowing that her son was reserved and that he struggled with his academic studies, Pearlyn was worried about Matt’s future and unsure of which school to enrol him at after the Primary School Leaving Examinations (PSLE).
 
But at Spectra Secondary School’s Open House, Pearlyn was impressed by the students who were confident and articulate, while Matt’s attention was drawn to the vocational programmes. Find out how Matt and Pearlyn’s story unfolds…
 
Spectra is a specialised school for students in the Normal (Technical) stream. It prepares students for the N-levels and ITE Skills Certificate (ISC) by offering customised programmes that cater to their learning needs.
 
To find out more about Spectra, visit their school website (www.spectra.edu.sg) or check out these articles:
·         https://www.schoolbag.sg/story/exploring-innovative-teaching-and-learning-approaches-at-spectra-secondary-school
·         https://www.schoolbag.sg/story/cultivating-values-in-the-garden
·         https://www.schoolbag.sg/story/garden-of-possibilities

Alternatively, find out more about Crest Secondary School, another specialised school for N(T) students: https://youtu.be/IVFWHWgCI_g

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,9,0 days 00:01:49.000000000,25284,39.0,18.0,7.0,Society,5,172.0,57.0,26.68421052631579,109.0
2017-11-23 03:43:39,"Facial Relief Massage (Nitec in Beauty & Wellness, ITE College East)","In the midst of taking your #exams? Keep calm and hang in there!

Faith Ong from ITE College East Nitec in Beauty & Wellness shares some facial massage techniques that you can try while taking a break from revision!

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:00:58.000000000,392,4.0,2.0,0.0,Lifestyle_(sociology),11,49.0,6.0,2.6666666666666665,58.0
2017-11-14 05:15:54,Helping students to express ideas and creativity through art,"Art classes isn’t just about drawing or painting. It also helps students to express their ideas, creativity and have lively discussions.  
 
Starting in 2018, as part of Art lessons, all Primary school students will get to visit a museum to learn about Singapore’s heritage, and be involved in more experiential art activities.
 
Watch this video to find out what your child can look forward to in their Art class!

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:02:40.000000000,625,9.0,1.0,0.0,Lifestyle_(sociology);Hobby,9,82.0,10.0,8.1,160.0
2017-10-11 06:58:51,MySkillsFuture for Students – Primary,"MySkillsFuture for Primary students is a one-stop portal that packs fun games, educational information and action plans all in one as it guides you in planning for your future education and career pathways!

You are at an age of discovery where you are curious about what comes next after your primary school education. With the Student Portal, you can explore schools to help you understand your education options. You can also learn about different industries and help professionals in different job roles to accomplish their tasks through the games in the Portal. As you find out more about your options, you will be able to make informed choices together with your parents when mapping your future pathways and setting your goals!

For more information, you can visit:
MySkillsFuture Student Portal
https://www.myskillsfuture.sg/primary

============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,4,0 days 00:01:35.000000000,17038,17.0,2.0,6.0,Society,5,138.0,19.0,15.210526315789474,95.0
2017-10-11 06:06:04,MySkillsFuture Industry Video - Creative Industries,"Want to find out more about creative media such as films, games and music in the Creative Industries? Step right into the work stations of a Scriptwriter, a Camera Operator and a Game Story Writer to find out what they do and the roles they play in the Creative Industries!  

For more information, you can visit:
MySkillsFuture Student Portal
www.myskillsfuture.sg/primary
www.myskillsfuture.sg/secondary
www.myskillsfuture.sg/preuniversity
============================================
Connect with us:
►Subscribe to channel: https://goo.gl/AaEGlb
►Facebook: http://facebook.com/moesingapore
►Instagram: http://instagram.com/moesingapore
►Twitter: http://twitter.com/MOEsg
►Online publication: http://schoolbag.sg
►Website: http://www.moe.gov.sg",MOE Singapore,24,0 days 00:06:12.000000000,1747,8.0,1.0,0.0,,6,70.0,9.0,7.111111111111111,372.0
